Name,Type,Distance_km,Points,Elevation_Gain_m,Elevation_Loss_m,Coordinates
"MP146","infrastructure_point",0.755,23,0,0,""77.2462807939893,13.03967168467573";"77.2462934539065,13.03979676033319";"77.24649418522844,13.04088147475482";"77.24657163401166,13.04118151137777";"77.24662313659346,13.04135013437331";"77.24663312394206,13.04143437212631";"77.2466056707398,13.04151197707688";"77.24651292163311,13.04156560453533";"77.24605975433597,13.04168441513985";"77.24513015415799,13.04196176648255";"77.244554056182,13.04215659069159";"77.24412325164599,13.04224710630341";"77.24377796155825,13.04230928337267";"77.24350692146821,13.04236422094009";"77.24341003179617,13.04241169890589";"77.24333958703919,13.04250406232216";"77.24327943023017,13.04272073191129";"77.24323579668157,13.04300624817806";"77.24321150722803,13.04325247637618";"77.24320201148666,13.04349229967806";"77.24322260298051,13.04363786484796";"77.24331843372163,13.04388404516014";"77.24335574907786,13.04401371871242""
"MP147","infrastructure_point",0.679,22,0,0,""77.24335574907786,13.04401371871242";"77.24330111996208,13.04415397688923";"77.24299071536825,13.04435761311987";"77.24285171456619,13.04445638673711";"77.2427276943894,13.04460530220759";"77.24260306760634,13.04485917669046";"77.24253864241204,13.04507568172753";"77.24243688186365,13.04539324614254";"77.2424104473428,13.04555542216872";"77.24242439379655,13.04574242175247";"77.24245524791426,13.04621055021041";"77.24247644496285,13.04658823616447";"77.24247872231633,13.0469397947768";"77.24252791843676,13.04725377307802";"77.2425862481616,13.0474161391367";"77.24274898874373,13.04780168066211";"77.24292853717128,13.04819239727281";"77.24315894332155,13.04862509887048";"77.24326512125621,13.04882955577294";"77.24344322563037,13.04917942591286";"77.24353538543811,13.04937506087295";"77.2435994860554,13.04955368629012""
"MP148","infrastructure_point",0.881,46,0,0,""77.2437835970234,13.01838138378713";"77.24372255556065,13.01833637594617";"77.24361010697287,13.01819121912131";"77.24340124476925,13.01797392909435";"77.24312908231805,13.01783048047623";"77.24292867196144,13.01776230401342";"77.24269359604703,13.01770827401613";"77.24248234422375,13.01764438415493";"77.24224859152852,13.01749197998567";"77.24208413707646,13.01746936339616";"77.24194414531861,13.01746234913121";"77.24185603795053,13.01743155979261";"77.24177160034287,13.01733566852484";"77.2416684115307,13.0172015107985";"77.24144931270793,13.01687515643626";"77.24135673810305,13.01679482622536";"77.2412714489836,13.01675257751051";"77.24116372670119,13.01671104365293";"77.24096297547362,13.01665186671904";"77.24080054484969,13.01659201680591";"77.24062658191754,13.01648250350211";"77.24041298728362,13.01631902573179";"77.24023120113232,13.01617313243148";"77.24012324414461,13.0160915700107";"77.2400496315424,13.01603718134281";"77.23986224890427,13.01593087591947";"77.2396496251637,13.0158419668573";"77.23946208371447,13.0157731614006";"77.2393712547036,13.0157543825846";"77.23897659777043,13.01577113869704";"77.23883348597953,13.01577567323826";"77.23868755723775,13.01576906458035";"77.23864213559096,13.01576893659626";"77.23857951594982,13.01576851803086";"77.23832316643517,13.01580155876115";"77.23825069717398,13.01583991601027";"77.23803444205986,13.01598431325695";"77.23793025019563,13.01606544113094";"77.23772312151141,13.01617173798201";"77.23759725882239,13.01623105824475";"77.23735145182887,13.01631995956177";"77.23744850022364,13.01658914262478";"77.23750064608055,13.01673055203394";"77.2375269721379,13.01686139195456";"77.23751759779543,13.01690027506444";"77.237520147013,13.01690618274885""
"MP149","infrastructure_point",0.733,25,0,0,""77.2435994860554,13.04955368629012";"77.24360954643693,13.04972402532855";"77.24359013363485,13.05002053268638";"77.24357589740825,13.05022057644427";"77.2434881464142,13.05086244827628";"77.24344724482395,13.05120096341342";"77.24343967452671,13.0513934062425";"77.24342553757761,13.05153622927681";"77.24339717727432,13.05171830460827";"77.24331797963777,13.05187830659248";"77.24319563418906,13.05207944600013";"77.24301641036928,13.05230340723377";"77.24288165373595,13.05252992074076";"77.24282201023689,13.05272403949473";"77.24283968756468,13.0529568292537";"77.2428705874152,13.05312280359501";"77.2429190056222,13.05338715688517";"77.24296059597336,13.05364028837982";"77.24297907979575,13.05381389758865";"77.24298537327019,13.05405548166312";"77.24296236887427,13.05427770731198";"77.24298360064859,13.05448463445571";"77.24306610553535,13.05474724615211";"77.2432965474208,13.05529121908589";"77.24352931602115,13.05586214080649""
"MP150","infrastructure_point",0.953,19,0,0,""77.22680090859457,13.03559114926975";"77.2268273650095,13.03640193511832";"77.22696877160877,13.03731857538735";"77.22701828486278,13.0377974382817";"77.22706865301011,13.03838674619709";"77.22717100802748,13.03875400197958";"77.22724275676747,13.03895444221816";"77.22735002463469,13.03920176239581";"77.22747909898354,13.03941579214766";"77.22798239096966,13.03996342374248";"77.22814958904893,13.04021436951484";"77.2282467339106,13.04041245136462";"77.2284133943519,13.04093304563304";"77.22856563800471,13.04153067810253";"77.22870281604581,13.04217806641739";"77.22888330180575,13.04291369382276";"77.22905854304874,13.04350693817802";"77.22908861036422,13.04362777020299";"77.22910092239358,13.0437051295718""
"MP151","infrastructure_point",1.124,32,0,0,""77.22910092239358,13.0437051295718";"77.22920002672231,13.04419481249716";"77.22932656789231,13.04487905356588";"77.22939887348278,13.04523910344558";"77.229473962893,13.04556714504853";"77.22950395266433,13.04572445370247";"77.22953863407659,13.04605679898314";"77.22953885220511,13.04661646252601";"77.2295405690319,13.04713208262157";"77.22944481658814,13.04751012034515";"77.22943714452462,13.04755832062379";"77.22946110568633,13.04783715241634";"77.22950783079129,13.04815874594682";"77.2295769559253,13.04843900540208";"77.22961950503706,13.0485679118413";"77.22978738202221,13.04885673192394";"77.2298129174262,13.04895908092102";"77.22984704446596,13.04907921352529";"77.22990956207165,13.04939750776221";"77.23005241776107,13.0501803495373";"77.2301657838366,13.05071299546364";"77.2303006808472,13.05128669386767";"77.23036038632111,13.0515727086766";"77.230418556381,13.05219369725335";"77.23040521284369,13.05244520753428";"77.23033392952345,13.05281689182691";"77.2303255525459,13.05304334409418";"77.23032159032972,13.05315784517221";"77.2303415083543,13.05345606562596";"77.23038161131451,13.05357103402582";"77.23040054913933,13.05360579479251";"77.2304126570246,13.05362172391278""
"MP152","infrastructure_point",1.547,53,0,0,""77.26221095433823,13.05185659401119";"77.26255187951527,13.05193538318646";"77.26230470657714,13.05218736016432";"77.26217213360003,13.05236240354479";"77.26189767952235,13.05278376405778";"77.26169110488938,13.05310736236012";"77.26157340063837,13.05331738487594";"77.2613915893795,13.05372870245774";"77.26135688829798,13.05384553106722";"77.2613602925429,13.05405349862443";"77.26138365498774,13.05426111626326";"77.26145680657565,13.05456469834001";"77.26152092005499,13.05498944930529";"77.26155932821997,13.05512976674379";"77.26156004183808,13.05522454297844";"77.26151952866522,13.05538448575625";"77.26131497852883,13.05589003613779";"77.26103120748222,13.05647910859882";"77.26079823413652,13.05689834051439";"77.26060213682312,13.05723484096878";"77.26043322148509,13.05751422694072";"77.26011685659793,13.05794911432001";"77.25993445254217,13.05820324334912";"77.2597939164453,13.05846708755332";"77.25966845172728,13.05874652711253";"77.25935957294669,13.05955230739369";"77.2590119089585,13.06024739798863";"77.25878850977689,13.06057139748659";"77.25865097217823,13.06076198132888";"77.25841544721482,13.06104591643847";"77.25822338641716,13.06120410098103";"77.25803565700299,13.06130339812911";"77.25793813608163,13.06135440153637";"77.25772913707249,13.06144465886162";"77.25769538385873,13.06145778413905";"77.25757647566927,13.06142213890397";"77.25745170154441,13.06143465402493";"77.25709973782936,13.06151898564608";"77.25693105425854,13.06160799094887";"77.25685077525591,13.0616490651854";"77.25677992749593,13.06165912414554";"77.25671668784761,13.06157815219638";"77.25666878054268,13.06145160507846";"77.2566319927849,13.06135088583892";"77.25659023449116,13.06118727101456";"77.25655817845539,13.06106705175485";"77.2564963727654,13.06091531012609";"77.25634912222188,13.0606803109542";"77.25631902033342,13.06064054574034";"77.25623480679823,13.06056895934242";"77.25607867181802,13.06054039663332";"77.2560107344771,13.06055490822317";"77.25600996402221,13.06064139215281""
"MP153","infrastructure_point",1.425,83,0,0,""77.24374755714987,13.02867684506753";"77.24385838616288,13.02867352598768";"77.24395687858312,13.02865786287472";"77.24411493697714,13.02860379376113";"77.24435488766363,13.02850661762262";"77.24452298585112,13.02843712302886";"77.2446732949257,13.02839121141789";"77.24477420654303,13.0283767148336";"77.24483705527254,13.02838769046951";"77.24491040877197,13.02843163665769";"77.24509076008557,13.02861733990483";"77.24521483552901,13.0287966078325";"77.24528244643137,13.02888658010992";"77.24534988564474,13.02888452562236";"77.24548710773914,13.02887103570905";"77.24563320085126,13.02883701985036";"77.24574949902836,13.02875169890967";"77.24588806629488,13.02863905485309";"77.24603276267796,13.02853918676888";"77.24616383618897,13.02843581260601";"77.24627540371156,13.02833997389628";"77.24635152280982,13.02829937593722";"77.24643362094601,13.02829352481134";"77.2466865657775,13.02830268696848";"77.2470259884213,13.0283217714976";"77.24731525915914,13.02834864207697";"77.24757291530341,13.02836903559554";"77.24775155321205,13.02838781763096";"77.24795420264847,13.02840757797858";"77.24806842267114,13.02839786866827";"77.2481966577712,13.02839160320541";"77.24836122373081,13.0283683238685";"77.24846428082704,13.02832049311484";"77.24862800855742,13.02822515996481";"77.24887701276936,13.02809386266009";"77.24915677109921,13.02791858082006";"77.24937501920942,13.02779134522317";"77.2495593119977,13.02766971676089";"77.24968229394122,13.02757115549511";"77.24983963930397,13.02742876955817";"77.24995622031254,13.02731313565623";"77.2501150970118,13.02713844415381";"77.25033321297639,13.0269433122851";"77.2505226318545,13.02678445574824";"77.25069928013322,13.02665717228192";"77.25087071521031,13.02655054111717";"77.25107140801869,13.02646981860218";"77.25122867366974,13.02640027150952";"77.2513728782271,13.02633500738083";"77.2513940807398,13.02630964073246";"77.25140382744574,13.0262802654832";"77.2514060529045,13.02624030087297";"77.25142810043678,13.02620904076164";"77.25154691322095,13.0261313597223";"77.25166209970523,13.02606789974322";"77.25191873713702,13.02592208619788";"77.25226614490423,13.02569276691508";"77.2524366141745,13.02558988243959";"77.25254542513325,13.02554133615679";"77.25259224654614,13.02549559918212";"77.25259617900623,13.02545830826027";"77.25257100300618,13.02533942589966";"77.25254994753438,13.02510690726816";"77.25253193018474,13.02503635812673";"77.25249025590006,13.02497110655094";"77.25239167546317,13.02487497236335";"77.25233111519161,13.02477531193903";"77.25229912372632,13.02468832179324";"77.25228456806744,13.02457169131838";"77.25229117584169,13.02448888352006";"77.25232325874624,13.0244452880275";"77.25243176782122,13.02434059057932";"77.25260608776877,13.02418560477538";"77.25269419495669,13.02411395393219";"77.25276294502778,13.02407361084147";"77.25283042826054,13.02404611844398";"77.2529022662449,13.0240338030534";"77.25297754046107,13.0240370011587";"77.25309980810678,13.02404387243733";"77.25317651742829,13.02403295992402";"77.25339902099351,13.02393360379844";"77.25364507159145,13.02382950687137";"77.25378198649368,13.02380032881172""
"MP154","infrastructure_point",1.255,35,0,0,""77.2304126570246,13.05362172391278";"77.23049357983155,13.05369503579556";"77.23070478464452,13.05388343314067";"77.23092934691358,13.05411066363754";"77.23100603662179,13.05427469202967";"77.23108913076028,13.05455552007253";"77.23119015550594,13.05492191490768";"77.23126019463537,13.05516538170636";"77.23136734606548,13.0554827334751";"77.23145777594557,13.05583493604067";"77.23152861242,13.05619597591776";"77.23156137409211,13.05655974182815";"77.23158380775345,13.05696588315843";"77.23149339842375,13.05734883791502";"77.23148679888017,13.05766047486091";"77.23152675618014,13.05784504684184";"77.23156611928457,13.05806647848522";"77.23171092031005,13.05856860688276";"77.23185501727892,13.05901967188657";"77.23204126884885,13.05947073628741";"77.23238572025039,13.06001964153714";"77.23257698030817,13.06035351987873";"77.23275474108124,13.06070033702135";"77.23295443290591,13.06100411416885";"77.2331679913435,13.06128391684178";"77.23331921538117,13.06163339734092";"77.23339748516536,13.06193214562257";"77.23348945314237,13.0624554942298";"77.23362420462038,13.06273102680764";"77.23371987984791,13.06290588117234";"77.23378284487605,13.06319246119268";"77.2338559856084,13.06350201601983";"77.2339715491287,13.06380269830812";"77.23406668223264,13.0639837596298";"77.23409407451244,13.06404590338555""
"MP155","infrastructure_point",2.205,82,0,0,""77.23028450876761,13.02172992369454";"77.23019843724755,13.02167100470686";"77.23008837594573,13.02157735170935";"77.230052139096,13.0215640945638";"77.2300028524454,13.02156080339022";"77.22982681986096,13.02163623776079";"77.22971061632053,13.02166822168798";"77.2295053646207,13.0216943785929";"77.22905915180675,13.02189716230318";"77.22890794071068,13.02193901822529";"77.22819299966243,13.02220705892639";"77.2279044208048,13.02230942151025";"77.227485820042,13.02245615132247";"77.22722114295141,13.02256376336451";"77.2270654543722,13.02259604918377";"77.2268123140457,13.02264865248572";"77.22666708206064,13.02269792556902";"77.22632318646815,13.0228071032278";"77.22603160811798,13.02288553536652";"77.22575271505511,13.02293769137352";"77.22551196618737,13.02298587197928";"77.22532943035264,13.02301808687702";"77.22505363011216,13.02308394768307";"77.22466482102782,13.02312585732998";"77.22438813953978,13.02317576092103";"77.22422765835248,13.02325395797459";"77.22402754868156,13.02335760644361";"77.22394520758367,13.02340822620874";"77.22387860962695,13.02347319174369";"77.22385032847514,13.02353167414777";"77.22385491555559,13.02362470797706";"77.22389810080998,13.0238572052772";"77.22403595132408,13.02427018680747";"77.22413705001105,13.02459053680247";"77.22428847741529,13.02508147858967";"77.22437635856906,13.02535517203023";"77.22455788231362,13.02597442783678";"77.22459451266437,13.02617425432751";"77.22458828470094,13.02631382922308";"77.22456646339954,13.02641682507234";"77.22457066430385,13.02661373930465";"77.22459408075196,13.02680779267352";"77.22458239355636,13.02723434902834";"77.22449299788,13.0274980106651";"77.22444386762336,13.02773602564847";"77.224452772313,13.02814702489947";"77.22452393863793,13.02833355839208";"77.22461895839302,13.02858144339844";"77.2246861408653,13.02873497661588";"77.22488463483812,13.02906799509778";"77.22505248993221,13.02938079746949";"77.22510319553037,13.02958007372492";"77.22514623846249,13.02970242654182";"77.22516106528485,13.02977129843705";"77.22515171162985,13.02982868945688";"77.22509555023045,13.02991568358852";"77.22507793919021,13.02997900431133";"77.2251010977033,13.03007195664119";"77.22521907318348,13.03041662342605";"77.22531699937217,13.03071959677364";"77.2255156821536,13.03130668526726";"77.22563745863303,13.03169423204468";"77.22569891365447,13.03196028411217";"77.22571187599173,13.0321567082942";"77.22564121610306,13.03243278298227";"77.22559462856577,13.03254755462759";"77.22578789460987,13.03270600175421";"77.22624451226957,13.03299065359157";"77.22651951251892,13.03311588383949";"77.22662657917208,13.03318959478737";"77.22668576674644,13.03327577400629";"77.22672507530362,13.03342288898878";"77.22680909519019,13.03386442351989";"77.22681436199022,13.03399900836031";"77.22677396671607,13.03414075389814";"77.22663711067784,13.034460486537";"77.22658546688416,13.03458099777552";"77.2265701293846,13.03468789562886";"77.22659653241982,13.03486839546815";"77.2267009426413,13.03521014313677";"77.22679468336696,13.03555740992137";"77.22680090859457,13.03559114926975""
